device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,http-192-168-178-178-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-en-us-0,chrome,106.05085199999999,19954437.3,8.715000000000003
j7duo,http-192-168-178-178-2020-lacunawebpages-m-youtube-com-m-youtube-com-2,chrome,99.1449594,16818738.4,8.445
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-in-www-amazon-in-2,chrome,123.87546,20124149.65,9.915
j7duo,http-192-168-178-178-2020-lacunawebpages-www-paypal-com-www-paypal-com-nl-2-home-html,chrome,99.0407214,17700356.65,8.78
j7duo,http-192-168-178-178-2020-lacunawebpages-stackexchange-com-stackexchange-com-3,chrome,123.30074160000001,14873733.75,9.059999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-en-us-3,chrome,104.72869260000002,16498765.75,8.505
j7duo,http-192-168-178-178-2020-lacunawebpages-www-booking-com-www-booking-com-3,chrome,122.70887279999997,13899323.45,8.865
j7duo,http-192-168-178-178-2020-lacunawebpages-www-bbc-com-www-bbc-com-1,chrome,130.06100880000002,13643641.9,10.325000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-stackexchange-com-stackexchange-com-1,chrome,122.54652180000002,16309421.05,8.855
j7duo,http-192-168-178-178-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-2,chrome,109.9324476,15213788.3,8.459999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-en-us-1,chrome,104.63367780000002,15754774.25,9.029999999999998
j7duo,http-192-168-178-178-2020-lacunawebpages-apache-org-apache-org-0,chrome,114.1890426,15224851.3,9.11
j7duo,http-192-168-178-178-2020-lacunawebpages-www-booking-com-www-booking-com-1,chrome,127.5922728,16271395.7,9.400000000000002
j7duo,http-192-168-178-178-2020-lacunawebpages-www-booking-com-www-booking-com-0,chrome,140.06529179999998,14569958.25,10.65
j7duo,http-192-168-178-178-2020-lacunawebpages-nl-godaddy-com-nl-godaddy-com-2,chrome,117.7363296,18034774.1,10.26
j7duo,http-192-168-178-178-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-0,chrome,151.9729524,15571675.6,9.9
j7duo,http-192-168-178-178-2020-subjects-lvl0-backbone,chrome,106.9281252,13570923.45,10.625
j7duo,http-192-168-178-178-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-en-us-2,chrome,102.26194920000002,15672126.85,8.470000000000002
j7duo,http-192-168-178-178-2020-lacunawebpages-m-youtube-com-m-youtube-com-3,chrome,104.5307142,20303352.65,8.094999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-www-theguardian-com-www-theguardian-com-3-international-html,chrome,131.7490092,16773729.45,9.765
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-in-www-amazon-in-1,chrome,121.3774812,14059369.8,10.175
j7duo,http-192-168-178-178-2020-subjects-lvl0-angularjs_require,chrome,122.53688639999999,17713177.25,10.970000000000002
j7duo,http-192-168-178-178-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,119.97190619999996,13794905.1,8.684999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-www-theguardian-com-www-theguardian-com-0-international-html,chrome,131.1620526,18234281.25,10.24
j7duo,http-192-168-178-178-2020-lacunawebpages-www-wikipedia-org-www-wikipedia-org-1,chrome,103.35803580000001,15751651.3,10.35
j7duo,http-192-168-178-178-2020-subjects-lvl1-backbone,chrome,98.56628819999999,15001083.6,9.845
j7duo,http-192-168-178-178-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,111.2871654,15512704.5,8.945
j7duo,http-192-168-178-178-2020-lacunawebpages-www-paypal-com-www-paypal-com-nl-0-home-html,chrome,111.21897779999999,15117327.35,9.07
j7duo,http-192-168-178-178-2020-lacunawebpages-www-buzzfeed-com-www-buzzfeed-com-1,chrome,130.42953,15338194.85,9.694999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-nl-godaddy-com-nl-godaddy-com-1,chrome,119.63207340000001,13974699.25,10.459999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-3,chrome,106.84440539999999,16408124.6,8.285
