Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192-168-178-178-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-0,5566748.0,7794071.0,19128873.0,23379081.0,2540486.0,11446552.0,23185329.0,25614125.0,27437313.0,1850465.0,21686625.0,23781558.0,17472084.0,24156279.0,22084469.0,10143179.0,16818480.0,20056026.0,24915550.0,28761982.0,17890963.75
0,http-192-168-178-178-2020-subjects-lvl0-backbone_require,6452092.0,8474399.0,31340146.0,6823733.0,10869836.0,22406416.0,23216764.0,29087699.0,14671136.0,19931559.0,4212720.0,19592442.0,22127486.0,28809047.0,6681535.0,23275670.0,1405252.0,26097379.0,12298850.0,3379158.0,16057665.95
0,http-192-168-178-178-2020-subjects-lvl0-mithril,4834584.0,22635874.0,27873494.0,32324778.0,21144660.0,27219392.0,17569260.0,20402230.0,19698427.0,28403798.0,11426020.0,31055962.0,5669718.0,15383589.0,387630.0,4648602.0,1773482.0,13918185.0,1451453.0,2061779.0,15494145.85
0,http-192-168-178-178-2020-subjects-lvl0-vue,979773.0,15555926.0,28709079.0,947659.0,25241400.0,28480466.0,4757457.0,3199006.0,8260393.0,8867854.0,10283484.0,23641975.0,13020892.0,15043691.0,23950244.0,29416672.0,2724223.0,26200222.0,12334886.0,22654801.0,15213505.15
0,http-192-168-178-178-2020-lacunawebpages-apache-org-apache-org-0,16591584.0,21041573.0,21446038.0,3943689.0,6185487.0,16912691.0,23590347.0,1917231.0,23376708.0,23151119.0,7957359.0,20508873.0,1867850.0,13205051.0,32029296.0,4862128.0,32020968.0,17627841.0,27142039.0,28535529.0,17195670.05
0,http-192-168-178-178-2020-subjects-lvl0-canjs,8879058.0,16365103.0,14108623.0,27064311.0,4959532.0,21953892.0,30659002.0,10485812.0,25464038.0,29921739.0,6746836.0,21115513.0,17699324.0,20734271.0,31573455.0,23262707.0,15133057.0,16347857.0,4996969.0,18144583.0,18280784.1
0,http-192-168-178-178-2020-lacunawebpages-www-booking-com-www-booking-com-0,9100829.0,15171743.0,14473307.0,16497968.0,17307421.0,18926550.0,12457822.0,3675450.0,4080806.0,4954637.0,15480415.0,24996420.0,27024361.0,6548726.0,25783663.0,10791490.0,8120730.0,16413961.0,10525636.0,4928057.0,13362999.6
0,http-192-168-178-178-2020-subjects-lvl0-vanillajs,9283903.0,22433252.0,16941438.0,27671301.0,30504381.0,11635892.0,17099084.0,25802913.0,29849899.0,12307364.0,20199994.0,30123967.0,18888839.0,28201645.0,30833523.0,32250285.0,18103776.0,2633486.0,21049661.0,9464670.0,20763963.65
0,http-192-168-178-178-2020-lacunawebpages-www-wikipedia-org-www-wikipedia-org-0,19625765.0,24281699.0,26221782.0,27234903.0,31483593.0,4283170.0,29580886.0,11228864.0,16493065.0,18315918.0,26619465.0,10392476.0,10594792.0,17454351.0,22867620.0,22737071.0,24154166.0,29620113.0,10792663.0,15854522.0,19991844.2
0,http-192-168-178-178-2020-subjects-lvl0-knockback,11306934.0,26281239.0,27697642.0,17548322.0,27266648.0,3746390.0,17705852.0,23439119.0,2290475.0,8770736.0,17269947.0,11830984.0,24175711.0,30044676.0,3443559.0,16597351.0,30561922.0,13109209.0,31333988.0,12277513.0,17834910.85
