device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,http-192-168-178-178-2020-subjects-lvl1-vanillajs,chrome,113.0539356,16729038.0,10.510000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl3-vanilla-es6,chrome,93.3481008,16218296.8,10.125
j7duo,http-192-168-178-178-2020-subjects-lvl0-knockoutjs_require,chrome,94.73167799999999,14443997.1,9.600000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl1-gwt,chrome,91.0506402,18977632.25,8.89
j7duo,http-192-168-178-178-2020-subjects-lvl0-vanilla-es6,chrome,91.6630416,16411877.05,10.194999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl2-polymer,chrome,114.43980779999997,14295472.6,11.175
j7duo,http-192-168-178-178-2020-subjects-lvl1-canjs_require,chrome,109.33910640000002,10390498.15,9.190000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl1-polymer,chrome,94.9958568,15406830.8,9.985
j7duo,http-192-168-178-178-2020-subjects-lvl3-backbone_require,chrome,101.26520459999999,14736097.3,10.014999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl2-vanilla-es6,chrome,90.64539000000002,15722916.2,10.219999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl0-jsblocks,chrome,105.79594139999999,14807688.45,10.150000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl3-gwt,chrome,108.3106908,17002550.25,7.984999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl3-jsblocks,chrome,95.92411139999999,17262307.2,10.295
j7duo,http-192-168-178-178-2020-subjects-lvl0-knockback,chrome,116.43452280000001,18489395.9,10.615
j7duo,http-192-168-178-178-2020-subjects-lvl1-enyo_backbone,chrome,106.04610539999999,14525890.55,9.6
j7duo,http-192-168-178-178-2020-subjects-lvl2-backbone_require,chrome,106.58862719999999,17708311.6,10.24
j7duo,http-192-168-178-178-2020-subjects-lvl1-vanilla-es6,chrome,102.7394082,19372689.45,11.249999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl2-knockback,chrome,113.86020780000001,19588530.85,11.3
j7duo,http-192-168-178-178-2020-subjects-lvl0-canjs,chrome,118.5206004,18852212.0,9.895
j7duo,http-192-168-178-178-2020-subjects-lvl3-canjs,chrome,102.1806,14385733.8,8.09
j7duo,http-192-168-178-178-2020-subjects-lvl0-canjs_require,chrome,119.727171,21387992.3,8.849999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl2-jsblocks,chrome,108.6218208,14623196.4,10.415000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl2-dojo,chrome,104.76485280000001,15208508.95,9.849999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl1-dijon,chrome,97.74480779999999,16055166.8,10.275
j7duo,http-192-168-178-178-2020-subjects-lvl3-knockoutjs_require,chrome,103.85589780000001,16086043.6,9.99
j7duo,http-192-168-178-178-2020-subjects-lvl0-dijon,chrome,106.53186779999999,16135538.45,10.215
j7duo,http-192-168-178-178-2020-subjects-lvl1-mithril,chrome,91.77252659999998,12168779.5,10.235000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl3-reagent,chrome,111.432024,17293353.8,7.879999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl3-polymer,chrome,106.35951060000002,17927906.4,10.035
j7duo,http-192-168-178-178-2020-subjects-lvl0-backbone_require,chrome,103.11423119999999,16828313.3,10.33
j7duo,http-192-168-178-178-2020-subjects-lvl3-exoskeleyon,chrome,84.0925116,17560871.45,7.625
j7duo,http-192-168-178-178-2020-subjects-lvl3-vue,chrome,114.71114519999999,16246546.0,7.090000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl0-vanillajs,chrome,90.95653619999999,20763963.65,9.624999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl0-vue,chrome,103.65130260000001,15213505.15,10.290000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl1-canjs,chrome,103.31242020000002,17112944.15,9.77
j7duo,http-192-168-178-178-2020-subjects-lvl1-exoskeleyon,chrome,92.85840360000002,18095986.65,8.05
j7duo,http-192-168-178-178-2020-subjects-lvl2-vue,chrome,96.15403260000001,15007564.55,10.180000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl0-reagent,chrome,254.7027882,17970141.9,9.764999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl1-jquery,chrome,100.13186879999999,15125950.15,9.849999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl2-canjs_require,chrome,113.08767479999999,14660682.8,9.785
